MANZENT,canopy_pct
13104021002047.0,7.283905967450271
13104021002049.0,7.648451730418944
13104021002050.0,11.605865102639296
13104021002051.0,1.4842900302114803
13104021002052.0,6.858455882352941
13104021002053.0,3.5428571428571427
13104021002032.0,13.166941241076332
13104021002009.0,5.972667295004713
13104021003001.0,2.9328214971209214
13104021003002.0,0.8165829145728644
13104021003003.0,4.449378330373002
13104021003004.0,3.338951310861423
13104021003005.0,12.402858999350228
13104021003006.0,5.804788213627993
13104021003008.0,3.087344028520499
13104021003009.0,5.907630522088353
13104021003010.0,4.391866913123844
13104021003011.0,3.742857142857143
13104021003012.0,1.0050590219224282
13104021003013.0,3.285429141716567
13104021003014.0,1.7059800664451827
13104021003015.0,7.293522267206478
13104021003016.0,0.2615658362989324
13104021003017.0,4.6146245059288535
13104021003018.0,10.040241448692154
13104021003019.0,3.80089485458613
13104021003020.0,3.417165668662675
13104021003021.0,3.458064516129032
13104021003022.0,9.089641434262948
13104021003023.0,1.8711790393013101
13104021003024.0,3.5557620817843865
13104021003025.0,3.5661605206073754
13104021003026.0,7.331845238095238
13104021003027.0,8.798258345428156
13104021003028.0,0.002183406113537118
13104021003029.0,1.2748447204968945
13104021003030.0,0.5240174672489083
13104021003031.0,10.985460420032311
13104021003032.0,0.008791208791208791
13104021003033.0,6.5603864734299515
13104021003034.0,10.704456945045434
13104021003035.0,6.931596091205212
13104021003036.0,5.540630182421228
13104021003037.0,2.6940789473684212
13104021003038.0,4.447368421052632
13104021003039.0,3.5251677852348995
13104021003041.0,5.310897435897436
13104021003042.0,0.8718861209964412
13104021003043.0,2.92687074829932
13104021003045.0,4.656462585034014
13104021003046.0,0.48409090909090907
13104021003047.0,4.5303571428571425
13104021003048.0,2.7111111111111112
13104021003050.0,2.4467065868263473
13104021003051.0,1.5106382978723405
13104021003053.0,3.312910284463895
13104021004001.0,17.104072398190045
13104021004002.0,3.384476534296029
13104021004003.0,5.565292096219931
13104021004004.0,7.81799591002045
13104021004005.0,3.316725978647687
13104021004006.0,6.892276422764228
13104021004007.0,2.8981001727115716
13104021004008.0,4.515212981744422
13104021004010.0,1.8299180327868851
13104021004012.0,2.1526717557251906
13104021004013.0,6.288248337028825
13104021004014.0,0.8105065666041276
13104021004015.0,4.332703213610586
13104021004016.0,6.005940594059406
13104021004017.0,4.0548523206751055
13104021004018.0,3.7870563674321502
13104021004019.0,6.223529411764706
13104021004021.0,1.1019522776572668
13104021004022.0,3.045346062052506
13104021004023.0,6.81359649122807
13104021004024.0,2.2595078299776286
13104021004025.0,3.5160075329566856
13104021004026.0,8.170068027210885
13104021004027.0,19.033333333333335
13104021004029.0,6.490721649484536
13104021004030.0,11.899182561307901
13104021004031.0,6.3906581740976645
13104021004033.0,1.4107981220657277
13104021004034.0,2.755
13104021004035.0,0.6327944572748267
13104021004037.0,2.2139219015280136
