vuln_group,auto,dist,walk,w,prop
baja,sin auto,1464.6658298615635,False,1.12721985301036,Trámites
baja,sin auto,1464.6658298615635,True,1.48210391383712,Trámites
alta,sin auto,554.8365688777754,True,1.48210391383712,De compras
alta,sin auto,6985.762070949315,False,1.12721985301036,Trámites
alta,sin auto,4174.944327964334,False,1.12721985301036,De compras
alta,sin auto,6985.762070949315,False,1.12721985301036,Trámites
alta,sin auto,4174.944327964334,False,1.12721985301036,De compras
baja,sin auto,1568.7000988079271,True,1.48210391383712,De compras
alta,sin auto,374.200987313302,True,1.48210391383712,De salud
media,con auto,5980.293518824061,False,1.48210391383712,De compras
media,con auto,5980.293518824061,False,1.48210391383712,Buscar o Dejar a alguien
alta,sin auto,3803.1522621249665,False,1.0,De salud
baja,sin auto,8170.6090616597585,False,0.817907347175127,Visitar a alguien
baja,sin auto,706.3735075911062,True,1.48210391383712,Trámites
media,sin auto,2998.871657761726,False,1.0,De salud
media,sin auto,3005.8678681247784,False,1.12721985301036,Trámites
alta,sin auto,12143.810912136543,False,1.12721985301036,De salud
media,con auto,3462.878068258396,False,1.48210391383712,De salud
media,con auto,6307823.131487588,True,1.48210391383712,Trámites
alta,sin auto,830.1292968050594,False,1.48210391383712,De compras
media,sin auto,240.681894653633,True,1.48210391383712,Recreación
alta,con auto,337.6718081214362,False,1.14387994007037,De compras
baja,sin auto,1249.2877111203209,False,1.48210391383712,Visitar a alguien
alta,con auto,6305159.630744244,False,1.48210391383712,Buscar o Dejar a alguien
alta,con auto,6307776.798845576,False,1.14387994007037,Visitar a alguien
baja,sin auto,9178.182910312707,False,1.12721985301036,Visitar a alguien
media,con auto,1101.8921231121324,False,1.48210391383712,De salud
media,con auto,1101.8921231121324,False,1.48210391383712,De salud
baja,con auto,7805.8038323882165,False,1.12721985301036,Trámites
baja,con auto,506.8373377268712,True,1.48210391383712,Comer o Tomar algo
baja,con auto,1041.02931522424,False,1.14387994007037,De compras
baja,con auto,1450.4414468102461,True,1.14387994007037,De salud
baja,con auto,7465.109260715081,False,1.05276355601825,De compras
baja,sin auto,5681.028337345851,False,1.5058778792911116,De salud
baja,sin auto,2054.4236192242734,False,1.48210391383712,Trámites
baja,sin auto,740.5576189021773,True,1.48210391383712,De compras
baja,sin auto,6301132.406541269,True,1.48210391383712,Visitar a alguien
baja,sin auto,2647.152771913922,False,1.0,Trámites
baja,sin auto,643.6755327074736,True,1.48210391383712,De compras
baja,sin auto,457.26917418108343,False,1.0430735418982884,De salud
baja,con auto,457.86679285573877,False,1.48210391383712,De salud
media,sin auto,1633.7853002235522,False,1.0,Trámites
alta,con auto,5782.320279646074,False,1.48210391383712,De salud
alta,con auto,2573.536307491418,False,1.48210391383712,Buscar o Dejar a alguien
media,con auto,2173.6001478052635,True,1.48210391383712,Trámites
media,con auto,6302639.522125331,True,1.48210391383712,Recreación
baja,sin auto,1265.8895591545743,False,1.48210391383712,De salud
baja,sin auto,114.44321736127485,True,1.48210391383712,De compras
alta,con auto,5482.76664058906,False,1.48210391383712,De salud
baja,sin auto,8102.60101329592,False,1.0,De salud
baja,sin auto,8102.60101329592,False,1.0,De salud
media,con auto,3426.8790740959275,False,1.0,De compras
media,con auto,7882.512518077992,False,1.42042823117339,De salud
media,con auto,6134.203200042697,False,1.0,De salud
media,con auto,3060.245425845164,False,1.0,Trámites
media,con auto,3060.245425845164,False,1.0,De salud
alta,sin auto,7100.61007172095,False,1.0,Trámites
media,con auto,469.9167988607797,True,1.48210391383712,De salud
media,con auto,469.9167988607797,False,1.48210391383712,De compras
alta,con auto,467.19664393225526,True,1.48210391383712,De compras
alta,con auto,653.6908680535184,True,1.48210391383712,De salud
alta,con auto,10519.572860017966,False,1.48210391383712,De compras
baja,con auto,5705.276437433953,False,1.48210391383712,Trámites
baja,con auto,5747.629250395332,False,1.48210391383712,Trámites
baja,sin auto,50.648769497022336,True,1.48210391383712,De compras
media,con auto,1728.3972344342606,False,1.48210391383712,De salud
media,con auto,5230.563846222896,False,1.0,Trámites
media,con auto,190.69611634499142,True,1.48210391383712,De compras
baja,con auto,5887.61895348249,False,1.0430735418982884,Buscar o Dejar a alguien
baja,con auto,1025.7548440051355,False,1.14387994007037,Buscar o Dejar a alguien
baja,sin auto,1643.5025491024496,False,1.48210391383712,De salud
media,sin auto,723.3615976650699,False,1.48210391383712,De compras
media,con auto,269.87245432159705,False,1.14387994007037,De salud
media,sin auto,405.22892955903643,True,1.48210391383712,De compras
media,con auto,1308.6948953448098,False,1.0,Trámites
media,con auto,11215.526255660332,False,1.14387994007037,Visitar a alguien
alta,sin auto,707.3559924111762,True,1.14387994007037,De salud
alta,sin auto,1254.5921414572347,False,1.0,De compras
alta,sin auto,1306.0497846709607,True,1.48210391383712,Trámites
baja,con auto,1419.8883487273083,False,1.14387994007037,Trámites
baja,con auto,779.4975971138397,True,1.48210391383712,De salud
baja,con auto,2297.4779047155707,False,1.48210391383712,Trámites
baja,con auto,2884.7093943825716,False,1.48210391383712,De compras
baja,con auto,7518.971763406633,False,1.14387994007037,Recreación
baja,sin auto,6847.310191626458,False,1.12721985301036,Trámites
baja,sin auto,3873.3042761478214,False,1.12721985301036,Comer o Tomar algo
baja,sin auto,259.1139970680135,True,1.48210391383712,Comer o Tomar algo
baja,sin auto,6304108.945215097,True,1.48210391383712,Recreación
alta,con auto,12365.872796394178,False,1.14387994007037,Visitar a alguien
alta,con auto,12365.872796394178,False,1.14387994007037,Visitar a alguien
alta,con auto,6055.143588628287,False,1.48210391383712,De salud
alta,con auto,779.2465568028276,True,1.48210391383712,De compras
alta,con auto,6055.143588628287,False,1.48210391383712,De salud
alta,con auto,779.2465568028276,True,1.48210391383712,De compras
alta,sin auto,529.1492001095367,True,1.48210391383712,De compras
alta,con auto,3675.7886708214146,False,1.48210391383712,Trámites
alta,con auto,86.83317338436964,True,1.48210391383712,Comer o Tomar algo
media,con auto,1735.8987183449276,False,1.48210391383712,De salud
baja,sin auto,1896.884996884695,False,1.0,De salud
baja,sin auto,4890.982931091312,False,1.12721985301036,Trámites
media,sin auto,2772.362984103092,False,1.0,Trámites
baja,sin auto,271.08704962901214,True,1.48210391383712,De compras
baja,sin auto,96.53110331002128,True,1.48210391383712,De compras
baja,con auto,3785.6120161625204,False,1.0,De compras
media,sin auto,571.8485922864548,True,1.48210391383712,De compras
baja,con auto,374.2396458153519,True,1.48210391383712,Visitar a alguien
baja,sin auto,9597.219252668403,False,0.817907347175127,Trámites
baja,sin auto,1585.8228948739043,False,1.48210391383712,Trámites
baja,sin auto,258.8412448568862,False,1.14387994007037,De salud
media,sin auto,2935.421994391309,False,1.0,Trámites
alta,sin auto,1844.2916071561358,False,1.48210391383712,De compras
alta,sin auto,11070.505408208068,False,1.12721985301036,Trámites
alta,sin auto,12814.445574843454,False,1.12721985301036,De compras
media,sin auto,12019.20234734428,False,1.0,De salud
media,con auto,9319.538847867638,False,1.0430735418982884,De salud
media,con auto,9319.538847867638,False,1.0430735418982884,De salud
media,sin auto,16220.164577160007,False,1.0,Trámites
media,sin auto,11091.832807269233,False,1.0,De compras
baja,sin auto,248.38887889003806,True,1.48210391383712,De compras
baja,sin auto,246.40195383065148,False,1.0,Trámites
media,sin auto,6301903.058012613,False,1.0,De compras
baja,sin auto,6295950.203780849,True,1.48210391383712,De compras
media,sin auto,6301891.071659835,True,1.48210391383712,Trámites
baja,sin auto,438.83540835374714,True,1.48210391383712,De compras
media,sin auto,6303551.713158999,False,1.5058778792911116,De salud
baja,con auto,2805.1317705234455,False,1.48210391383712,Buscar o Dejar a alguien
baja,sin auto,1172.7254618149393,False,1.0,De compras
baja,con auto,2131.662986241977,False,1.48210391383712,De salud
baja,con auto,1762.8532937688158,False,1.48210391383712,De salud
baja,con auto,1961.6473727556292,False,1.48210391383712,De compras
media,sin auto,1636.4526421500868,True,1.48210391383712,Trámites
baja,con auto,8546.358192841648,False,1.12721985301036,Trámites
alta,sin auto,905.5133433799099,True,1.14387994007037,De salud
alta,con auto,1326.4830648331183,False,1.48210391383712,Buscar o Dejar a alguien
alta,con auto,10398.426233277141,False,1.12721985301036,Recreación
media,sin auto,2338.1613979056815,False,1.48210391383712,De compras
media,sin auto,2338.1613979056815,False,1.48210391383712,De compras
media,sin auto,450.5382989148231,True,1.48210391383712,De salud
media,sin auto,3444.3999346992578,False,1.48210391383712,Visitar a alguien
media,sin auto,4308.678939547662,False,1.0,Visitar a alguien
media,sin auto,802.0900846577334,True,1.48210391383712,Buscar o Dejar a alguien
media,sin auto,160.2981627360791,True,1.48210391383712,De compras
media,sin auto,1301.8506182456429,False,1.48210391383712,De salud
media,con auto,139.34189979709083,True,1.48210391383712,De compras
baja,con auto,3853.981228872294,False,1.48210391383712,De compras
baja,sin auto,3626.739221243547,False,1.0,De salud
baja,sin auto,6652.734292191444,False,1.0,Recreación
media,sin auto,9596.323422157897,False,1.0,Trámites
alta,sin auto,2235.9453397836005,False,1.0,Trámites
baja,sin auto,274.616614858333,True,1.48210391383712,De compras
baja,sin auto,793.129211597368,True,1.48210391383712,Recreación
alta,sin auto,1135.5221558412015,False,1.48210391383712,De salud
alta,sin auto,176.9190123024162,True,1.48210391383712,De compras
alta,sin auto,2820.0716041510477,False,1.48210391383712,Trámites
media,sin auto,14700.877285451847,False,1.0,De salud
media,sin auto,6299606.259060417,False,1.0,De compras
media,con auto,663.2778695438002,True,1.48210391383712,De compras
media,con auto,137.49232933149398,True,1.48210391383712,De compras
baja,con auto,4476.965996322349,False,1.0,De compras
alta,sin auto,2549.0997553057823,False,1.48210391383712,Trámites
alta,sin auto,1526.6142484192144,False,1.48210391383712,Trámites
alta,sin auto,1526.6142484192144,False,1.48210391383712,Trámites
media,sin auto,13894.370377547755,False,1.12721985301036,Trámites
media,sin auto,1015.8119486593287,True,1.48210391383712,Trámites
media,sin auto,1015.8119486593287,True,1.48210391383712,Trámites
media,sin auto,10759.642226250558,False,1.0,Trámites
media,sin auto,1353.7607920997573,True,1.48210391383712,De compras
baja,con auto,38573.84177803141,False,1.0,Visitar a alguien
media,sin auto,3085.640397090408,True,1.14387994007037,Recreación
baja,con auto,8503.43418820679,False,1.12721985301036,Buscar o Dejar a alguien
baja,con auto,5168.97854628108,False,1.5058778792911116,De compras
alta,sin auto,1294.2822395540318,True,1.48210391383712,Trámites
alta,sin auto,1294.2822395540318,True,1.48210391383712,Trámites
baja,sin auto,6302060.8733150195,False,1.14387994007037,Recreación
media,sin auto,9047.517457326347,False,1.12721985301036,Trámites
media,sin auto,2542.587616023536,False,1.0,Visitar a alguien
baja,con auto,4894.25025540174,False,1.48210391383712,De compras
baja,con auto,6417.09802934037,False,1.0,De compras
baja,sin auto,495.5284781485823,True,1.48210391383712,De compras
baja,sin auto,252.22670853817206,True,1.48210391383712,De compras
baja,sin auto,2260.717309595839,False,1.48210391383712,De salud
media,sin auto,6303773.951308617,False,0.817907347175127,Trámites
media,sin auto,12418.52737694426,False,1.5058778792911116,Trámites
media,sin auto,192.43954255574008,True,1.48210391383712,De compras
media,sin auto,2351.4785825973545,True,1.48210391383712,De compras
media,sin auto,742.8644754638965,True,1.48210391383712,De compras
baja,sin auto,3221.864852675582,False,1.14387994007037,Visitar a alguien
baja,con auto,3968.5923769142078,False,1.0,Trámites
alta,con auto,3992.3139438146095,False,1.48210391383712,De compras
baja,sin auto,2882.183070174412,False,1.48210391383712,Trámites
media,con auto,1909.561273902742,False,1.48210391383712,Trámites
media,sin auto,6304514.7885357365,True,1.48210391383712,De compras
baja,con auto,12266.561814901072,False,1.48210391383712,Trámites
baja,sin auto,10.141238906686894,True,1.48210391383712,De compras
baja,sin auto,1002.1985719103088,False,1.48210391383712,De compras
media,sin auto,14920.824842136797,False,1.42042823117339,De salud
media,sin auto,15141.118241739992,False,1.48210391383712,De salud
baja,sin auto,5290.120486872203,False,1.42042823117339,De compras
baja,sin auto,21833.604456490917,False,1.12721985301036,Visitar a alguien
baja,sin auto,1015.9612750986132,True,1.48210391383712,De salud
media,con auto,9681.476295823977,False,1.12721985301036,Trámites
media,sin auto,1123.2755572605781,True,1.48210391383712,De compras
media,con auto,2314.287930655251,False,1.0,De compras
media,sin auto,75.18272013069226,True,1.48210391383712,De compras
media,con auto,2390.7716360256995,False,1.48210391383712,De compras
media,con auto,14013.538709410848,False,1.42042823117339,Recreación
baja,sin auto,1306.7413325353452,False,1.48210391383712,De compras
media,con auto,8058.269670289123,False,1.48210391383712,De salud
baja,sin auto,19455.51094466974,False,1.12721985301036,Recreación
baja,con auto,16245.609485839743,False,1.12721985301036,De salud
baja,con auto,16245.609485839743,False,1.12721985301036,De salud
media,con auto,4722.5581061969215,False,1.0430735418982884,De salud
media,con auto,4722.5581061969215,False,1.0430735418982884,De salud
baja,sin auto,9974.142145570167,False,0.817907347175127,De salud
alta,sin auto,2608.9350948426377,False,1.14387994007037,Buscar o dejar algo
baja,sin auto,6303939.277574348,True,1.14387994007037,Buscar o Dejar a alguien
baja,sin auto,6303939.163949588,True,1.48210391383712,Buscar o Dejar a alguien
alta,con auto,1351.9191888437942,True,1.48210391383712,De compras
media,sin auto,847.3169194074095,True,1.48210391383712,Buscar o Dejar a alguien
media,sin auto,1464.8733923667473,False,1.48210391383712,De compras
media,sin auto,847.3169194074095,True,1.14387994007037,Buscar o Dejar a alguien
media,sin auto,922.8324963969626,True,1.48210391383712,De compras
baja,con auto,1282.671664010806,False,1.48210391383712,De compras
media,sin auto,8989.349823541188,False,1.0,Visitar a alguien
media,sin auto,19471.423992931283,False,1.12721985301036,De salud
baja,sin auto,16762.55324239424,False,1.12721985301036,De salud
baja,sin auto,972.8146507565367,True,1.48210391383712,Trámites
baja,sin auto,2542.1284621678865,False,1.0,De compras
media,sin auto,6303915.768772683,True,1.48210391383712,Buscar o Dejar a alguien
alta,sin auto,13792.392813981056,False,1.0,De salud
alta,sin auto,13790.40009900456,False,1.0,De salud
media,con auto,9211.541660635585,False,1.48210391383712,Trámites
media,con auto,165.894430027239,True,1.48210391383712,De compras
